Polarity,Review,Polarity_result,Subjectivity
1,"I'm one of those obsessives who forces himself to finish any book he starts so I plugged away hoping I'd experience the enlightenment all these other reviewers seem to have found...but I just didn't get it. Maybe it lost something in the translation, but I prefer a little dialog in my fiction...even in my heavy, pretentious intellectual and politically correct fiction. I don't mind the magic realism, but I do get bored with sentences that run on for two-plus pages without a period. Oh, well, chalk up the dissent to a libertarian crumudgeon redneck who's educated beyond his intelligence. But I was underwhelmed.",-0.0640625,0.571875
2,"I read One Hudred Years of SOlitude like 6 times over the years, and it still holds its magic and atmosphyre. Just an unbelievable classic. It feels weary and long at moments, also distracting at moments but its originality and magical ventures arise and fill the soul. Must have.",0.17333333333333334,0.7133333333333333
2,"I have read this book 4 times, and I can read it 100 times more, and never get tired of it. This is what a great piece of literture can do. This book has such unforgetable scenes, that one cannot differenciate between dream and reality that exists in the story, but takes over your mind and don't let go till you set aside the book. And even after, you will be captivated by the imagineray that has gone into this masterpiece.",0.225,0.6125
2,"I approached this novel with reluctance. A friend recommended it but said it was best to read it in the original Spanish. I don't understand Spanish, but I decided to try the English translation. I was overwhelmed. For days I was in a trance. I could not and did not want to pull myself away from Macondo and the Buendia family. The words hypnotized me. The scenes evoked haunted me during the day and filled my dreams at night. Gabriel Garcia Marquez has created a masterpiece in any language.",0.2958333333333333,0.325
1,"As I opened this book, I thought to myself """"Wow! This seems like a great story!"""" I found myself growing more depressed and disgusted with every page. Although the style and Marquez' technique are unquestionably wonderful, the overlaying themes of lust, lack of self-control, and immorality outweighed the good. The goal of nearly very character's life is the sam",0.36071428571428577,0.7357142857142857
1,"This is what I think my problem is... I didn't like the translation of the book. If the novel was written in Spanish and then translated into English, I would sit there and say to myself that I loved the descriptive, but not the flow of the sentence. I am compelled to give this novel another try based on these reviews. It has been a few years and I feel it is well deserving.",0.22,0.34
2,"This translation of Marquez's quintessential work does great justice to his remarkable prose. The clarity and depth of Hundred Years' symbolism and the excellent development of the Buendia characters send the reader back to an austere but complicated time - a time of exploration, political upheaval, and social transition. One criticism of this translation is the absence of footnotes to specific historical, cultural, or social elements of life in Colombia in the past two centuries.""""Taciturn, silent, insensible to the new breath of vitality that was shaking the house, Colonel Aureliano Buendia could understand only that the secret of a good old age is simply an honorable pact with solitude"""" (p. 199).Overall, a great read!",0.16621572871572868,0.39857245928674495
2,"This card has to be the bast purchase I've ever made! The grapghics are great, it's DirectX supported (a biggie) and is far superior to most cards of the same price. The reviewer who says it doesn't work obviously knows nothing about computers to know well enough whether his motherboard will work with the card. If he bought the AGP card, maybe he should try the PCI. Anyway, this is a great video card from a great company for a great price. BUY IT!",0.47,0.6525000000000001
2,,,
2,"the whole city watch series is just about my favorite bunch of books I have ever read. I almost have to read them alonme because I get the whole family looking askingly when I laugh out loud. Great stories, obvious",0.3,0.5642857142857143
1,I nearly cried when I realized that this was an abridged version. There is no indication in the record. I was really looking forward to these CDs.,0.13333333333333333,0.3666666666666667
